x1,y1,z1,x2,y2,y3,y4,y5,y6,y7
0.499904,0.492842,0.500422,0.493254,0.992746,0.993264,0.993676,0.993158,1.000326,0.986096
0.500329,0.492842,0.500838,0.493254,0.993171,0.99368,0.994092,0.993583,1.001167,0.986096
0.55321,0.501522,0.55397,0.502366,1.054732,1.055492,1.056336,1.055576,1.10718,1.003888
0.552423,0.501108,0.55321,0.501921,1.053531,1.054318,1.055131,1.054344,1.105633,1.003029
0.552436,0.502723,0.553182,0.503564,1.055159,1.055905,1.056746,1.056,1.105618,1.006287
0.553138,0.503185,0.553918,0.504063,1.056323,1.057103,1.057981,1.057201,1.107056,1.007248
0.503302,0.491719,0.504589,0.492488,0.995021,0.996308,0.997077,0.99579,1.007891,0.984207
0.542781,0.487531,0.543629,0.488392,1.030312,1.03116,1.032021,1.031173,1.08641,0.975923
0.559748,0.49542,0.560545,0.49623,1.055168,1.055965,1.056775,1.055978,1.120293,0.99165
0.55985,0.495127,0.560642,0.495934,1.054977,1.055769,1.056576,1.055784,1.120492,0.991061
0.554676,0.503947,0.555691,0.505271,1.058623,1.059638,1.060962,1.059947,1.110367,1.009218
0.558005,0.498227,0.558857,0.499062,1.056232,1.057084,1.057919,1.057067,1.116862,0.997289
0.557734,0.498079,0.558541,0.49886,1.055813,1.05662,1.057401,1.056594,1.116275,0.996939
0.55812,0.497391,0.558835,0.498227,1.055511,1.056226,1.057062,1.056347,1.116955,0.995618
0.552335,0.503564,0.553138,0.504468,1.055899,1.056702,1.057606,1.056803,1.105473,1.008032
0.556426,0.500761,0.557251,0.501807,1.057187,1.058012,1.059058,1.058233,1.113677,1.002568
0.557481,0.49719,0.55812,0.498079,1.054671,1.05531,1.056199,1.05556,1.115601,0.995269
0.557481,0.496824,0.558225,0.497559,1.054305,1.055049,1.055784,1.05504,1.115706,0.994383
0.553509,0.481259,0.554338,0.482349,1.034768,1.035597,1.036687,1.035858,1.107847,0.963608
0.552968,0.481259,0.553631,0.482349,1.034227,1.03489,1.03598,1.035317,1.106599,0.963608
0.538219,0.505446,0.539227,0.506126,1.043665,1.044673,1.045353,1.044345,1.077446,1.011572
0.536838,0.506503,0.53798,0.507226,1.043341,1.044483,1.045206,1.044064,1.074818,1.013729
0.536597,0.504803,0.537383,0.505669,1.0414,1.042186,1.043052,1.042266,1.07398,1.010472
0.537305,0.504803,0.53826,0.505669,1.042108,1.043063,1.043929,1.042974,1.075565,1.010472
0.534981,0.503637,0.535789,0.504504,1.038618,1.039426,1.040293,1.039485,1.07077,1.008141
0.531263,0.502483,0.532622,0.503792,1.033746,1.035105,1.036414,1.035055,1.063885,1.006275
0.53205,0.505039,0.533151,0.506279,1.037089,1.03819,1.03943,1.038329,1.065201,1.011318
0.530974,0.503792,0.532217,0.505039,1.034766,1.036009,1.037256,1.036013,1.063191,1.008831
0.54489,0.487218,0.54571,0.488034,1.032108,1.032928,1.033744,1.032924,1.0906,0.975252
0.544276,0.487218,0.545115,0.488034,1.031494,1.032333,1.033149,1.03231,1.089391,0.975252
0.499888,0.504967,0.500942,0.506098,1.004855,1.005909,1.00704,1.005986,1.00083,1.011065
0.498019,0.504837,0.499434,0.505834,1.002856,1.004271,1.005268,1.003853,0.997453,1.010671
0.553906,0.508149,0.555277,0.509466,1.062055,1.063426,1.064743,1.063372,1.109183,1.017615
0.553875,0.503695,0.554676,0.504596,1.05757,1.058371,1.059272,1.058471,1.108551,1.008291
0.549438,0.481749,0.550403,0.482838,1.031187,1.032152,1.033241,1.032276,1.099841,0.964587
0.550745,0.481201,0.551675,0.482116,1.031946,1.032876,1.033791,1.032861,1.10242,0.963317
0.49248,0.497684,0.493427,0.498675,0.990164,0.991111,0.992102,0.991155,0.985907,0.996359
0.492392,0.498047,0.493427,0.499104,0.990439,0.991474,0.992531,0.991496,0.985819,0.997151
0.555009,0.480158,0.555948,0.480948,1.035167,1.036106,1.036896,1.035957,1.110957,0.961106
0.556337,0.480218,0.55717,0.481041,1.036555,1.037388,1.038211,1.037378,1.113507,0.961259
0.553028,0.504063,0.553875,0.505009,1.057091,1.057938,1.058884,1.058037,1.106903,1.009072
0.560373,0.495934,0.561315,0.496735,1.056307,1.057249,1.05805,1.057108,1.121688,0.992669
0.561385,0.492923,0.56199,0.493785,1.054308,1.054913,1.055775,1.05517,1.123375,0.986708
0.561385,0.492566,0.562073,0.49335,1.053951,1.054639,1.055423,1.054735,1.123458,0.985916
0.56199,0.493085,0.56277,0.494211,1.055075,1.055855,1.056981,1.056201,1.12476,0.987296
0.562082,0.494211,0.562943,0.495155,1.056293,1.057154,1.058098,1.057237,1.125025,0.989366
0.558101,0.483642,0.558796,0.484135,1.041743,1.042438,1.042931,1.042236,1.116897,0.967777
0.558278,0.483186,0.558796,0.484075,1.041464,1.041982,1.042871,1.042353,1.117074,0.967261
0.549041,0.485234,0.549664,0.486062,1.034275,1.034898,1.035726,1.035103,1.098705,0.971296
0.548375,0.485234,0.54909,0.486062,1.033609,1.034324,1.035152,1.034437,1.097465,0.971296
0.548542,0.484525,0.549445,0.485234,1.033067,1.03397,1.034679,1.033776,1.097987,0.969759
0.553978,0.479311,0.555009,0.480327,1.033289,1.03432,1.035336,1.034305,1.108987,0.959638
0.548361,0.505163,0.54944,0.506207,1.053524,1.054603,1.055647,1.054568,1.097801,1.01137
0.548967,0.505163,0.550065,0.506207,1.05413,1.055228,1.056272,1.055174,1.099032,1.01137
0.558005,0.49886,0.558857,0.499604,1.056865,1.057717,1.058461,1.057609,1.116862,0.998464
0.554764,0.501003,0.555584,0.501952,1.055767,1.056587,1.057536,1.056716,1.110348,1.002955
0.494097,0.501327,0.495185,0.502271,0.995424,0.996512,0.997456,0.996368,0.989282,1.003598
0.494441,0.500084,0.49567,0.500746,0.994525,0.995754,0.996416,0.995187,0.990111,1.00083
0.495881,0.50092,0.496654,0.501801,0.996801,0.997574,0.998455,0.997682,0.992535,1.002721
0.495881,0.501615,0.496613,0.502392,0.997496,0.998228,0.999005,0.998273,0.992494,1.004007
0.495555,0.503119,0.496438,0.504094,0.998674,0.999557,1.000532,0.999649,0.991993,1.007213
0.494097,0.501986,0.495185,0.503085,0.996083,0.997171,0.99827,0.997182,0.989282,1.005071
0.495555,0.502392,0.496438,0.50316,0.997947,0.99883,0.999598,0.998715,0.991993,1.005552
0.495942,0.50316,0.496745,0.504094,0.999102,0.999905,1.000839,1.000036,0.992687,1.007254
0.502897,0.506166,0.503705,0.507173,1.009063,1.009871,1.010878,1.01007,1.006602,1.013339
0.507861,0.507209,0.509116,0.508548,1.01507,1.016325,1.017664,1.016409,1.016977,1.015757
0.498707,0.50336,0.499458,0.504143,1.002067,1.002818,1.003601,1.00285,0.998165,1.007503
0.498991,0.503419,0.499914,0.504207,1.00241,1.003333,1.004121,1.003198,0.998905,1.007626
0.535702,0.50208,0.5366,0.503227,1.037782,1.03868,1.039827,1.038929,1.072302,1.005307
0.535822,0.502648,0.5366,0.503644,1.03847,1.039248,1.040244,1.039466,1.072422,1.006292
0.534167,0.503637,0.535048,0.504504,1.037804,1.038685,1.039552,1.038671,1.069215,1.008141
0.535806,0.504897,0.536597,0.50579,1.040703,1.041494,1.042387,1.041596,1.072403,1.010687
0.491725,0.495827,0.492635,0.497397,0.987552,0.988462,0.990032,0.989122,0.98436,0.993224
0.491725,0.497096,0.492635,0.498047,0.988821,0.989731,0.990682,0.989772,0.98436,0.995143
0.549986,0.482838,0.550892,0.483764,1.032824,1.03373,1.034656,1.03375,1.100878,0.966602
0.549986,0.4837,0.550892,0.484558,1.033686,1.034592,1.03545,1.034544,1.100878,0.968258
0.553918,0.502366,0.55475,0.503185,1.056284,1.057116,1.057935,1.057103,1.108668,1.005551
0.55475,0.501952,0.555672,0.502872,1.056702,1.057624,1.058544,1.057622,1.110422,1.004824
0.538913,0.50688,0.539697,0.507742,1.045793,1.046577,1.047439,1.046655,1.07861,1.014622
0.539605,0.50688,0.540425,0.507742,1.046485,1.047305,1.048167,1.047347,1.08003,1.014622
0.539697,0.507669,0.540425,0.508502,1.047366,1.048094,1.048927,1.048199,1.080122,1.016171
0.540119,0.507669,0.541114,0.508502,1.047788,1.048783,1.049616,1.048621,1.081233,1.016171
0.537383,0.505223,0.53826,0.506097,1.042606,1.043483,1.044357,1.04348,1.075643,1.01132
0.53798,0.506728,0.538913,0.507511,1.044708,1.045641,1.046424,1.045491,1.076893,1.014239
0.553138,0.502723,0.553918,0.503564,1.055861,1.056641,1.057482,1.056702,1.107056,1.006287
0.553182,0.502366,0.553958,0.503185,1.055548,1.056324,1.057143,1.056367,1.10714,1.005551
0.549169,0.507598,0.550246,0.508562,1.056767,1.057844,1.058808,1.057731,1.099415,1.01616
0.555584,0.500761,0.556464,0.501807,1.056345,1.057225,1.058271,1.057391,1.112048,1.002568
0.558541,0.498227,0.559481,0.499062,1.056768,1.057708,1.058543,1.057603,1.118022,0.997289
0.559024,0.499295,0.560091,0.500355,1.058319,1.059386,1.060446,1.059379,1.119115,0.99965
0.553074,0.501108,0.55397,0.501921,1.054182,1.055078,1.055891,1.054995,1.107044,1.003029
0.553074,0.500718,0.55397,0.501522,1.053792,1.054688,1.055492,1.054596,1.107044,1.00224
0.553958,0.501952,0.554764,0.502872,1.05591,1.056716,1.057636,1.05683,1.108722,1.004824
0.553958,0.501522,0.554764,0.502366,1.05548,1.056286,1.05713,1.056324,1.108722,1.003888
0.501588,0.508195,0.502807,0.509454,1.009783,1.011002,1.012261,1.011042,1.004395,1.017649
0.549583,0.506402,0.550686,0.507598,1.055985,1.057088,1.058284,1.057181,1.100269,1.014
0.561315,0.495634,0.5622,0.496665,1.056949,1.057834,1.058865,1.05798,1.123515,0.992299
0.557597,0.499604,0.559024,0.500314,1.057201,1.058628,1.059338,1.057911,1.116621,0.999918
0.560373,0.496665,0.561315,0.497645,1.057038,1.05798,1.05896,1.058018,1.121688,0.99431
0.553816,0.504596,0.554676,0.50563,1.058412,1.059272,1.060306,1.059446,1.108492,1.010226
0.503403,0.505393,0.504194,0.506166,1.008796,1.009587,1.01036,1.009569,1.007597,1.011559
0.501601,0.505385,0.50252,0.506293,1.006986,1.007905,1.008813,1.007894,1.004121,1.011678
0.501384,0.488718,0.502503,0.489735,0.990102,0.991221,0.992238,0.991119,1.003887,0.978453
0.542375,0.489591,0.543269,0.490419,1.031966,1.03286,1.033688,1.032794,1.085644,0.98001
0.542997,0.488978,0.543879,0.489796,1.031975,1.032857,1.033675,1.032793,1.086876,0.978774
0.542997,0.488392,0.543879,0.489198,1.031389,1.032271,1.033077,1.032195,1.086876,0.97759
0.540022,0.486124,0.541166,0.487482,1.026146,1.02729,1.028648,1.027504,1.081188,0.973606
0.544033,0.48697,0.54489,0.487822,1.031003,1.03186,1.032712,1.031855,1.088923,0.974792
0.544286,0.508417,0.545275,0.509448,1.052703,1.053692,1.054723,1.053734,1.089561,1.017865
0.506882,0.505963,0.507931,0.507209,1.012845,1.013894,1.01514,1.014091,1.014813,1.013172
0.534829,0.50208,0.535702,0.502826,1.036909,1.037782,1.038528,1.037655,1.070531,1.004906
0.535145,0.50208,0.535822,0.503227,1.037225,1.037902,1.039049,1.038372,1.070967,1.005307
0.560682,0.493271,0.561447,0.494271,1.053953,1.054718,1.055718,1.054953,1.122129,0.987542
0.560642,0.494271,0.56141,0.495127,1.054913,1.055681,1.056537,1.055769,1.122052,0.989398
0.560682,0.493785,0.561447,0.494723,1.054467,1.055232,1.05617,1.055405,1.122129,0.988508
0.56141,0.493785,0.562275,0.494723,1.055195,1.05606,1.056998,1.056133,1.123685,0.988508
0.553631,0.480327,0.554592,0.481259,1.033958,1.034919,1.035851,1.03489,1.108223,0.961586
0.553978,0.480158,0.555009,0.481033,1.034136,1.035167,1.036042,1.035011,1.108987,0.961191
0.555948,0.479199,0.556856,0.480218,1.035147,1.036055,1.037074,1.036166,1.112804,0.959417
0.55717,0.481041,0.55803,0.481836,1.038211,1.039071,1.039866,1.039006,1.1152,0.962877
0.498361,0.48826,0.499316,0.489206,0.986621,0.987576,0.988522,0.987567,0.997677,0.977466
0.506073,0.493042,0.507525,0.494275,0.999115,1.000567,1.0018,1.000348,1.013598,0.987317
0.493884,0.491566,0.495196,0.492447,0.98545,0.986762,0.987643,0.986331,0.98908,0.984013
0.497035,0.490097,0.497903,0.490934,0.987132,0.988,0.988837,0.987969,0.994938,0.981031
0.500942,0.506098,0.50193,0.507094,1.00704,1.008028,1.009024,1.008036,1.002872,1.013192
0.506779,0.507209,0.507931,0.508548,1.013988,1.01514,1.016479,1.015327,1.01471,1.015757
0.545768,0.507455,0.546704,0.508379,1.053223,1.054159,1.055083,1.054147,1.092472,1.015834
0.546074,0.507635,0.547067,0.508662,1.053709,1.054702,1.055729,1.054736,1.093141,1.016297
0.536597,0.505268,0.537383,0.50616,1.041865,1.042651,1.043543,1.042757,1.07398,1.011428
0.536641,0.505669,0.537412,0.506503,1.04231,1.043081,1.043915,1.043144,1.074053,1.012172
0.557368,0.499435,0.558216,0.500314,1.056803,1.057651,1.05853,1.057682,1.115584,0.999749
0.553673,0.505009,0.554672,0.506067,1.058682,1.059681,1.060739,1.05974,1.108345,1.011076
0.492684,0.491341,0.493884,0.492387,0.984025,0.985225,0.986271,0.985071,0.986568,0.983728
0.503798,0.486019,0.50535,0.487352,0.989817,0.991369,0.992702,0.99115,1.009148,0.973371
0.493294,0.499407,0.494441,0.500257,0.992701,0.993848,0.994698,0.993551,0.987735,0.999664
0.494886,0.503119,0.495942,0.504094,0.998005,0.999061,1.000036,0.99898,0.990828,1.007213
0.506308,0.488849,0.507536,0.49021,0.995157,0.996385,0.997746,0.996518,1.013844,0.979059
0.534183,0.493415,0.535156,0.494492,1.027598,1.028571,1.029648,1.028675,1.069339,0.987907
0.53502,0.504897,0.535862,0.50579,1.039917,1.040759,1.041652,1.04081,1.070882,1.010687
0.532622,0.502334,0.533805,0.50339,1.034956,1.036139,1.037195,1.036012,1.066427,1.005724
0.538214,0.508192,0.539175,0.509168,1.046406,1.047367,1.048343,1.047382,1.077389,1.01736
0.503705,0.505541,0.504642,0.506356,1.009246,1.010183,1.010998,1.010061,1.008347,1.011897
0.553918,0.502872,0.55475,0.503695,1.05679,1.057622,1.058445,1.057613,1.108668,1.006567
0.553875,0.503185,0.554608,0.504063,1.05706,1.057793,1.058671,1.057938,1.108483,1.007248
0.547308,0.506376,0.548546,0.507074,1.053684,1.054922,1.05562,1.054382,1.095854,1.01345
0.548005,0.506207,0.548967,0.507074,1.054212,1.055174,1.056041,1.055079,1.096972,1.013281
0.543149,0.486628,0.544033,0.487531,1.029777,1.030661,1.031564,1.03068,1.087182,0.974159
0.54027,0.490058,0.541067,0.491099,1.030328,1.031125,1.032166,1.031369,1.081337,0.981157
0.534345,0.502826,0.535145,0.503637,1.037171,1.037971,1.038782,1.037982,1.06949,1.006463
0.534167,0.5031,0.535048,0.504005,1.037267,1.038148,1.039053,1.038172,1.069215,1.007105
0.534981,0.504504,0.535806,0.505404,1.039485,1.04031,1.04121,1.040385,1.070787,1.009908
0.533358,0.506002,0.534914,0.507302,1.03936,1.040916,1.042216,1.04066,1.068272,1.013304
0.543879,0.488626,0.544898,0.489329,1.032505,1.033524,1.034227,1.033208,1.088777,0.977955
0.543879,0.489198,0.544898,0.489899,1.033077,1.034096,1.034797,1.033778,1.088777,0.979097
0.542178,0.490419,0.543066,0.491179,1.032597,1.033485,1.034245,1.033357,1.085244,0.981598
0.542663,0.490419,0.543795,0.491179,1.033082,1.034214,1.034974,1.033842,1.086458,0.981598
0.543269,0.489198,0.544354,0.489899,1.032467,1.033552,1.034253,1.033168,1.087623,0.979097
0.543269,0.489796,0.544354,0.490629,1.033065,1.03415,1.034983,1.033898,1.087623,0.980425
0.542142,0.488721,0.542997,0.489591,1.030863,1.031718,1.032588,1.031733,1.085139,0.978312
0.542375,0.488978,0.543269,0.489796,1.031353,1.032247,1.033065,1.032171,1.085644,0.978774
0.53794,0.491486,0.538847,0.492481,1.029426,1.030333,1.031328,1.030421,1.076787,0.983967
0.539591,0.488891,0.540559,0.490018,1.028482,1.02945,1.030577,1.029609,1.08015,0.978909
0.541745,0.490343,0.542663,0.491098,1.032088,1.033006,1.033761,1.032843,1.084408,0.981441
0.541745,0.489591,0.542663,0.490419,1.031336,1.032254,1.033082,1.032164,1.084408,0.98001
0.541497,0.488721,0.542375,0.489591,1.030218,1.031096,1.031966,1.031088,1.083872,0.978312
0.541497,0.489366,0.542375,0.490343,1.030863,1.031741,1.032718,1.03184,1.083872,0.979709
0.542781,0.488119,0.543629,0.488978,1.0309,1.031748,1.032607,1.031759,1.08641,0.977097
0.542142,0.488119,0.542997,0.488978,1.030261,1.031116,1.031975,1.03112,1.085139,0.977097
0.544646,0.486355,0.545507,0.487218,1.031001,1.031862,1.032725,1.031864,1.090153,0.973573
0.545974,0.484484,0.547046,0.485454,1.030458,1.03153,1.0325,1.031428,1.09302,0.969938
0.543436,0.48697,0.544276,0.487822,1.030406,1.031246,1.032098,1.031258,1.087712,0.974792
0.543436,0.487531,0.544276,0.488392,1.030967,1.031807,1.032668,1.031828,1.087712,0.975923
0.507684,0.49608,0.508823,0.497124,1.003764,1.004903,1.005947,1.004808,1.016507,0.993204
0.506112,0.496301,0.507041,0.497216,1.002413,1.003342,1.004257,1.003328,1.013153,0.993517
0.534825,0.496483,0.535689,0.497364,1.031308,1.032172,1.033053,1.032189,1.070514,0.993847
0.534825,0.497331,0.535689,0.498105,1.032156,1.03302,1.033794,1.03293,1.070514,0.995436
0.533874,0.497364,0.534825,0.498151,1.031238,1.032189,1.032976,1.032025,1.068699,0.995515
0.533714,0.495404,0.535054,0.496521,1.029118,1.030458,1.031575,1.030235,1.068768,0.991925
0.533676,0.497499,0.534518,0.498777,1.031175,1.032017,1.033295,1.032453,1.068194,0.996276
0.532852,0.497499,0.533874,0.498777,1.030351,1.031373,1.032651,1.031629,1.066726,0.996276
0.532255,0.497753,0.533676,0.498777,1.030008,1.031429,1.032453,1.031032,1.065931,0.99653
0.535054,0.495404,0.536004,0.496483,1.030458,1.031408,1.032487,1.031537,1.071058,0.991887
0.505812,0.497216,0.506712,0.498071,1.003028,1.003928,1.004783,1.003883,1.012524,0.995287
0.505812,0.496568,0.506712,0.497393,1.00238,1.00328,1.004105,1.003205,1.012524,0.993961
0.509182,0.503955,0.510702,0.505126,1.013137,1.014657,1.015828,1.014308,1.019884,1.009081
0.507888,0.505963,0.509057,0.507209,1.013851,1.01502,1.016266,1.015097,1.016945,1.013172
0.558835,0.497113,0.559651,0.498303,1.055948,1.056764,1.057954,1.057138,1.118486,0.995416
0.559481,0.497113,0.560402,0.498303,1.056594,1.057515,1.058705,1.057784,1.119883,0.995416
0.556656,0.481041,0.557446,0.482019,1.037697,1.038487,1.039465,1.038675,1.114102,0.96306
0.556337,0.480996,0.55717,0.482019,1.037333,1.038166,1.039189,1.038356,1.113507,0.963015
0.550745,0.480418,0.551675,0.481449,1.031163,1.032093,1.033124,1.032194,1.10242,0.961867
0.559469,0.476594,0.560901,0.478004,1.036063,1.037495,1.038905,1.037473,1.12037,0.954598
0.559005,0.479095,0.560011,0.480254,1.0381,1.039106,1.040265,1.039259,1.119016,0.959349
0.556856,0.479436,0.557834,0.480365,1.036292,1.03727,1.038199,1.037221,1.11469,0.959801
0.558857,0.498303,0.559781,0.499295,1.05716,1.058084,1.059076,1.058152,1.118638,0.997598
0.558857,0.499062,0.559781,0.500047,1.057919,1.058843,1.059828,1.058904,1.118638,0.999109
0.544393,0.485446,0.545292,0.486355,1.029839,1.030738,1.031647,1.030748,1.089685,0.971801
0.545146,0.483342,0.546393,0.484099,1.028488,1.029735,1.030492,1.029245,1.091539,0.967441
0.53205,0.504455,0.533189,0.505563,1.036505,1.037644,1.038752,1.037613,1.065239,1.010018
0.53502,0.505404,0.535862,0.506303,1.040424,1.041266,1.042165,1.041323,1.070882,1.011707
0.535862,0.50579,0.536641,0.506763,1.041652,1.042431,1.043404,1.042625,1.072503,1.012553
0.537383,0.505669,0.538219,0.506503,1.043052,1.043888,1.044722,1.043886,1.075602,1.012172
0.504589,0.491719,0.505762,0.492732,0.996308,0.997481,0.998494,0.997321,1.010351,0.984451
0.504178,0.494382,0.505254,0.495202,0.99856,0.999636,1.000456,0.99938,1.009432,0.989584
0.503107,0.490384,0.504589,0.491719,0.993491,0.994973,0.996308,0.994826,1.007696,0.982103
0.542216,0.486296,0.543149,0.48722,1.028512,1.029445,1.030369,1.029436,1.085365,0.973516
0.537197,0.507226,0.538214,0.508192,1.044423,1.04544,1.046406,1.045389,1.075411,1.015418
0.536641,0.50616,0.537412,0.507121,1.042801,1.043572,1.044533,1.043762,1.074053,1.013281
0.54082,0.489366,0.541745,0.490343,1.030186,1.031111,1.032088,1.031163,1.082565,0.979709
0.537006,0.491068,0.53794,0.492056,1.028074,1.029008,1.029996,1.029062,1.074946,0.983124
0.549087,0.48372,0.549986,0.484525,1.032807,1.033706,1.034511,1.033612,1.099073,0.968245
0.548542,0.48372,0.549445,0.48471,1.032262,1.033165,1.034155,1.033252,1.097987,0.96843
0.506362,0.495329,0.507303,0.496301,1.001691,1.002632,1.003604,1.002663,1.013665,0.99163
0.502086,0.490047,0.503107,0.491067,0.992133,0.993154,0.994174,0.993153,1.005193,0.981114
0.50252,0.505393,0.503403,0.506377,1.007913,1.008796,1.00978,1.008897,1.005923,1.01177
0.504194,0.505316,0.50507,0.506356,1.00951,1.010386,1.011426,1.01055,1.009264,1.011672
0.554608,0.502872,0.555542,0.503947,1.05748,1.058414,1.059489,1.058555,1.11015,1.006819
0.553816,0.504063,0.554676,0.505009,1.057879,1.058739,1.059685,1.058825,1.108492,1.009072
0.506604,0.502691,0.507453,0.503795,1.009295,1.010144,1.011248,1.010399,1.014057,1.006486
0.507072,0.502691,0.507906,0.503795,1.009763,1.010597,1.011701,1.010867,1.014978,1.006486
0.497035,0.489238,0.497903,0.490111,0.986273,0.987141,0.988014,0.987146,0.994938,0.979349
0.536808,0.486623,0.537893,0.487848,1.023431,1.024516,1.025741,1.024656,1.074701,0.974471
0.495243,0.505406,0.496422,0.506532,1.000649,1.001828,1.002954,1.001775,0.991665,1.011938
0.489572,0.49708,0.490675,0.498942,0.986652,0.987755,0.989617,0.988514,0.980247,0.996022
0.548967,0.505749,0.550065,0.506878,1.054716,1.055814,1.056943,1.055845,1.099032,1.012627
0.549583,0.505749,0.550686,0.506878,1.055332,1.056435,1.057564,1.056461,1.100269,1.012627
0.552839,0.505009,0.553816,0.506067,1.057848,1.058825,1.059883,1.058906,1.106655,1.011076
0.551247,0.509812,0.552543,0.511232,1.061059,1.062355,1.063775,1.062479,1.10379,1.021044
0.497903,0.490111,0.498487,0.491187,0.988014,0.988598,0.989674,0.98909,0.99639,0.981298
0.497146,0.490111,0.497963,0.491187,0.987257,0.988074,0.98915,0.988333,0.995109,0.981298
0.497963,0.49074,0.498805,0.491425,0.988703,0.989545,0.99023,0.989388,0.996768,0.982165
0.497963,0.491187,0.498805,0.491963,0.98915,0.989992,0.990768,0.989926,0.996768,0.98315
0.495395,0.489621,0.496316,0.490595,0.985016,0.985937,0.986911,0.98599,0.991711,0.980216
0.497508,0.485938,0.49905,0.48719,0.983446,0.984988,0.98624,0.984698,0.996558,0.973128
0.562086,0.481853,0.563124,0.482875,1.043939,1.044977,1.045999,1.044961,1.12521,0.964728
0.559016,0.482564,0.559837,0.483603,1.04158,1.042401,1.04344,1.042619,1.118853,0.966167
0.55797,0.48177,0.558668,0.482539,1.03974,1.040438,1.041207,1.040509,1.116638,0.964309
0.55797,0.48122,0.558668,0.481979,1.03919,1.039888,1.040647,1.039949,1.116638,0.963199
0.55803,0.480868,0.558983,0.48177,1.038898,1.039851,1.040753,1.0398,1.117013,0.962638
0.558668,0.480868,0.559584,0.481865,1.039536,1.040452,1.041449,1.040533,1.118252,0.962733
0.557834,0.480365,0.558983,0.48122,1.038199,1.039348,1.040203,1.039054,1.116817,0.961585
0.560945,0.479525,0.562012,0.48081,1.04047,1.041537,1.042822,1.041755,1.122957,0.960335
0.50193,0.505507,0.502897,0.506377,1.007437,1.008404,1.009274,1.008307,1.004827,1.011884
0.539537,0.509338,0.54061,0.510346,1.048875,1.049948,1.050956,1.049883,1.080147,1.019684
0.538847,0.491913,0.539716,0.492778,1.03076,1.031629,1.032494,1.031625,1.078563,0.984691
0.537688,0.490039,0.538644,0.491068,1.027727,1.028683,1.029712,1.028756,1.076332,0.981107
0.53931,0.487169,0.540323,0.488184,1.026479,1.027492,1.028507,1.027494,1.079633,0.975353
0.535054,0.493913,0.536105,0.495404,1.028967,1.030018,1.031509,1.030458,1.071159,0.989317
0.538754,0.490994,0.539588,0.491913,1.029748,1.030582,1.031501,1.030667,1.078342,0.982907
0.538754,0.491486,0.539588,0.492481,1.03024,1.031074,1.032069,1.031235,1.078342,0.983967
0.541013,0.486124,0.541734,0.487482,1.027137,1.027858,1.029216,1.028495,1.082747,0.973606
0.537853,0.490522,0.538754,0.491486,1.028375,1.029276,1.03024,1.029339,1.076607,0.982008
0.550934,0.505015,0.551854,0.506043,1.055949,1.056869,1.057897,1.056977,1.102788,1.011058
0.55164,0.505015,0.552839,0.506043,1.056655,1.057854,1.058882,1.057683,1.104479,1.011058
0.496316,0.490097,0.497146,0.490934,0.986413,0.987243,0.98808,0.98725,0.993462,0.981031
0.496306,0.489238,0.497402,0.490097,0.985544,0.98664,0.987499,0.986403,0.993708,0.979335
0.489265,0.492583,0.490711,0.494053,0.981848,0.983294,0.984764,0.983318,0.979976,0.986636
0.49905,0.485994,0.500462,0.487232,0.985044,0.986456,0.987694,0.986282,0.999512,0.973226
0.545292,0.485689,0.546158,0.486588,1.030981,1.031847,1.032746,1.03188,1.09145,0.972277
0.544646,0.485689,0.545507,0.486588,1.030335,1.031196,1.032095,1.031234,1.090153,0.972277
0.545292,0.48492,0.546158,0.485918,1.030212,1.031078,1.032076,1.03121,1.09145,0.970838
0.547186,0.480191,0.548151,0.481282,1.027377,1.028342,1.029433,1.028468,1.095337,0.961473
0.550246,0.506402,0.551388,0.507598,1.056648,1.05779,1.058986,1.057844,1.101634,1.014
0.550686,0.506043,0.55164,0.50708,1.056729,1.057683,1.05872,1.057766,1.102326,1.013123
0.497903,0.489197,0.498823,0.490111,0.9871,0.98802,0.988934,0.988014,0.996726,0.979308
0.497402,0.489197,0.498361,0.490111,0.986599,0.987558,0.988472,0.987513,0.995763,0.979308
0.550403,0.481449,0.551394,0.482838,1.031852,1.032843,1.034232,1.033241,1.101797,0.964287
0.548972,0.480664,0.550011,0.481749,1.029636,1.030675,1.03176,1.030721,1.098983,0.962413
0.538644,0.490018,0.539627,0.490994,1.028662,1.029645,1.030621,1.029638,1.078271,0.981012
0.54082,0.490058,0.541745,0.491099,1.030878,1.031803,1.032844,1.031919,1.082565,0.981157
0.547631,0.476316,0.549463,0.477959,1.023947,1.025779,1.027422,1.02559,1.097094,0.954275
0.550011,0.480418,0.551036,0.481449,1.030429,1.031454,1.032485,1.03146,1.101047,0.961867
0.496306,0.489621,0.497035,0.490595,0.985927,0.986656,0.98763,0.986901,0.993341,0.980216
0.496793,0.485938,0.498293,0.48719,0.982731,0.984231,0.985483,0.983983,0.995086,0.973128
0.559481,0.498303,0.560397,0.499295,1.057784,1.0587,1.059692,1.058776,1.119878,0.997598
0.562272,0.496487,0.563364,0.497928,1.058759,1.059851,1.061292,1.0602,1.125636,0.994415
0.507303,0.49501,0.508373,0.49608,1.002313,1.003383,1.004453,1.003383,1.015676,0.99109
0.507041,0.495329,0.508074,0.496301,1.00237,1.003403,1.004375,1.003342,1.015115,0.99163
0.534113,0.504993,0.53502,0.506002,1.039106,1.040013,1.041022,1.040115,1.069133,1.010995
